SP 1727,AERÓDROMO,YEC,YECORA,SONORA,YECORA,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO DE YECORA,NO DISPONIBLE,,28,21,18.00,108,55,32.00,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,ENE,2008,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE HERMOSILLO, SONORA"
SP 1728,AERÓDROMO,GRA,GRANADOS,SONORA,GRANADO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO DE GRANADOS,NO DISPONIBLE,,29,51,35.00,109,19,4.00,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,ENE,2006,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE HERMOSILLO, SONORA"
SP 1729,AERÓDROMO,EPT,EL POTRERO,SINALOA,LLANO GRANDE,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",ING. JESÙS TORRES ACEVEDO,NO DISPONIBLE,,25,48,11.00,108,18,6.00,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,ENE,2007,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE LOS MOCHIS, SINALOA"
HP 1730,HELIPUERTO,HFY,FISCALÍA DEL ESTADO DE CHIAPAS,CHIAPAS,TUXTLA GUTIERREZ,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR",GOBIERNO DEL ESTADO DE CHIAPAS,510.00,WGS 84,16,45,47.40,93,5,26.40,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,ENE,2007,NO,INOPERATIVO,"AEROPUERTO DE TUXTLA GUTIERREZ, CHIAPAS"
HP 1731,HELIPUERTO,HOA,OLAS ALTAS,BAJA CALIFORNIA SUR,LA PAZ,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR",COMISIÓN FEDERAL DE ELECTRICIDAD CFE,40.00,WGS 84,24,2,3.40,110,20,9.00,30/06/2011,180 DÍAS,30/12/2011,DIC,2011,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE LA PAZ, BAJA CALIFORNIA SUR"
SP 1732,AERÓDROMO,TOT,"TORTUGAS
(Proyecto)",DURANGO,MEZQUITAL,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","MINERA SISA, S.A. DE C.V.",PENDIENTE,WGS 84,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PROYECTO,,PROYECTO,DIC,2009,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
SP 1733,AERÓDROMO,MAD,MAGDALENA,SONORA,MAGDALENA,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO DE MAGDALENA,NO DISPONIBLE,,30,4,30.00,110,56,0.00,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,ENE,2006,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE HERMOSILLO, SONORA"
SP 1734,AERÓDROMO,MOC,MOCTEZUMA,SONORA,MOCTEZUMA,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO DE MOCTEZUMA ,NO DISPONIBLE,,29,48,11.00,109,98,6.00,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,ENE,2007,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE HERMOSILLO, SONORA"
HP 1735,HELIPUERTO,HST,ANTAIR,COAHUILA,MONCLOVA,DIURNO,"ELEVADO, SERVICIO PARTICULAR","ANTAIR, S.A. DE C.V.",628.00,WGS 84,26,52,56.60,101,26,45.10,22/12/2015,180 DÍAS,22/05/2016,MAY,2016,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE MONCLOVA, COAHUILA"
SP 1736,AERÓDROMO,LRO,LAGARTO,SINALOA,CULIACAN,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","ELVIS MENDOZA RIVERA, PEDRO LAZCANO JIMENES, PILAR ERNESTO VALLES GUERRERO",10.00,NAD 27,24,37,35.2,107,28,51.0,26/11/2009,,SIN AUTORIZACIÓN,FEB,2011,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE CULIACAN, SINALOA"
HP 1737,HELIPUERTO,HZC,HELIMAZ,SINALOA,MAZATLÁN,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR","HELIMAZ, S. A. DE C. V.",13.00,WGS 84,23,11,29.30,106,20,17.00,16/02/2012,5 AÑOS,16/02/2017,FEB,2017,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE MAZATLAN, SINALOA"
HP 1738,HELIPUERTO,HGQ,HELIPUERTO TANGO,VERACRUZ,COATZINTLA,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR","COMERIALIZADORA INDUSTRIAL DEL GOLFO, S.A. DE C.V.",NO DISPONIBLE,WGS 84,20,29,11.00,97,30,46.00,13/02/2008,5 AÑOS,13/02/2013,FEB,2013,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE VERACRUZ, VERACRUZ"
HP 1739,BARCO-HELIPUERTO,HOO,MAZPESCA 2,SINALOA,MAZATLÁN,DIURNO,"HELIPUERTO MIXTO, SERVICIO PARTICULAR","MAZPESCA, S.A. DE C.V.",0.00,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,21/04/2016,15 AÑOS,21/04/2031,ABR,2031,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE MAZATLAN, SINALOA"
SP 1740,AERÓDROMO,PMA,PLAYA DE MAGDALENA,BAJA CALIFORNIA SUR,COMONDÚ,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",MAGDALENA BEACH DEVELOPMENTS S. DE R.L. DE C.V.,NO DISPONIBLE,,24,22,42.00,111,27,48.12,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,ENE,2007,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE LORETO, BAJA CALIFORNIA SUR"
HP 1741,HELIPUERTO,HHQ,HOSPITAL GENERAL DE 24 CAMAS,BAJA CALIFORNIA SUR,LOS CABOS,DIURNO,"ELEVADO, SERVICIO PARTICULAR",SECRETARIA DE SALUD DEL ESTADO DE BAJA CALIFORNIA SUR,53.00,WGS 84,22,54,11.39,109,55,31.49,18/01/2008,5 AÑOS,18/01/2013,ENE,2013,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE SAN JOSÉ DEL CABO, B.C.S."
SP 1742,AERÓDROMO,MSA,MIRADOR SANTA ROSA,MORELOS,YAUTEPEC,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","AERODYNAMICS DE MÉXICO, S.A. DE C.V.","1,400.00",,18,54,53.00,98,58,14.00,30/11/2007,180 DÍAS,30/05/2008,MAY,2008,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CUERNAVACA, MORELOS"
SP 1743,AERÓDROMO,ALD,RANCHO LAS BORREGAS,COAHUILA,JUÁREZ,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",LIC. GILBERTO MARCOS HANDAL,322.00,WGS 84,27,43,5.40,100,52,6.20,13/04/2016,15 AÑOS,13/04/2031,ABR,2031,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE MONCLOVA, COAHUILA"
HP 1744,HELIPUERTO,HOZ,CRUZ AZUL,CIUDAD DE MÉXICO,COYOACÁN,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR",COOPERATIVA LA CRUZ AZUL S.C.L.,"2,236.00",WGS 84,19,18,18.00,99,9,51.00,20/11/2007,5 AÑOS,20/11/2012,NOV,2012,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
HP 1745,HELIPUERTO,HCT,"TORRE CITADEL
(Proyecto)",JALISCO,ZAPOPAN,DIURNO,"ELEVADO, SERVICIO PARTICULAR","DESARROLLO ARQUITECTONICO FORTIA, S.A. DE C.V.",NO DISPONIBLE,WGS 84,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,PROYECTO,,PROYECTO,ENE,2008,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE GUADALAJARA, JALISCO"
HP 1746,HELIPUERTO,HRX,REFORMA 222,CIUDAD DE MÉXICO,CUAUHTÉMOC,DIURNO,"ELEVADO, SERVICIO PARTICULAR","REFORMA 222, S.A. DE C.V.","2,310.00",WGS 84,19,25,43.70,99,9,43.70,23/05/2008,180 DÍAS,23/11/2008,DIC,2010,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
SP 1747,AERÓDROMO,SIR,SIANORI II,DURANGO,TOPIA,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",JUAN FRANCISCO REYES RODRIGUEZ,762.00,WGS 84,25,15,47.30,106,48,12.30,13/12/2007,180 DÍAS,13/06/2008,JUN,2008,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
SP 1748,AERÓDROMO,ETS,LOS EUCALIPTOS,SINALOA,GUASAVE,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",CELEDONIO CASTRO PEÑUELAS,17.00,WGS 84,25,38,0.32,108,36,54.91,16/01/2008,180 DÍAS,16/07/2008,JUL,2008,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE LOS MOCHIS, SINALOA"
SP 1749,AERÓDROMO,AFR,FERTIFUM,CHIHUAHUA,CUAUHTÉMOC,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","FERTIFUM, S.A. DE C.V.","2,008.00",WGS 84,28,42,52.00,106,54,42.00,19/12/2008,5 AÑOS,19/12/2013,DIC,2013,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CHIHUAHUA, CHIHUAHUA"
SP 1750,AERÓDROMO,AER,AEROLANDIA,TLAXCALA,TLAXCO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","AERO CORPORATIVO MÉXICO, S.A. DE C.V.","2,650.00",WGS 84,19,35,9.00,98,5,21.00,05/02/2008,180 DÍAS,05/08/2008,AGO,2008,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL ""HERMANOS SERDÁN"" DE HUEJOTZINGO, PUE."
HP 1751,HELIPUERTO,HCP,CINEPOLIS,MICHOACÁN,MORELIA,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR",C. JOSE ERNESTO OCHOA HURTADO,"2,099.00",WGS 84,19,42,54.82,101,7,7.00,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,,2009,NO,EN TRÁMITE,"AEROPUERTO DE MORELIA, MICHOACAN"
SP 1752,AERÓDROMO,MDK,MESA DE CALERA,SINALOA,MOCORITO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",MATIAS BEJARANO NAVARRETE,257.50,WGS 84,25,4,42.10,107,34,55.50,28/01/2008,90 DÍAS,28/04/2008,ABR,2008,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CULIACAN, SINALOA"
SP 1753,AERÓDROMO,CJT,EL CARACOL,TAMAULIPAS,JIMENEZ,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",GEORGINA MARIA ROCHA ANZURES,225.00,WGS 84,23,58,43.20,98,31,8.40,25/09/2009,180 DÍAS,25/03/2010,MAR,2010,NO,EN TRÁMITE,"AEROPUERTO DE CIUDAD VICTORIA, TAMAULIPAS"
SP 1754,AERÓDROMO,AZU,EL AZULEJO,COAHUILA,GUERRERO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",JUAN CARLOS GONZALEZ VIEJO,260.00,WGS 84,27,58,54.00,100,22,18.30,12/02/2008,180 DÍAS,12/08/2008,AGO,2008,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL ""PLAN DE GUADALUPE"" DE RAMOS ARIZPE, COAH."
SP 1755,AERÓDROMO,LGA,LA GLORIA DE COAHUILA,COAHUILA,GUERRERO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","NORTE DE COAHUILA, S DE P.R. DE R.L.",300.00,WGS 84,28,3,44.39,100,29.00,43.92,29/01/2015,15 AÑOS,29/01/2030,ENE,2030,SI,VIGENTE,"AEROPUERTO INTERNACIONAL ""PLAN DE GUADALUPE"" DE RAMOS ARIZPE, COAH."
SP 1756,AERÓDROMO,PVW,VIENTO DE LA VEGA,JALISCO,TEUCHITLAN,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",VIENTO DE LA VEGA S.A. DE C.V.,"1,273.00",WGS 84,20,36,16.50,103,50,16.44,PROYECTO,PROYECTO,SIN AUTORIZACIÓN,OCT,2010,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE GUADALAJARA, JALISCO"
HP 1757,HELIPUERTO,HCN,HELIPUERTO MONTEMAYOR,NUEVO LEÓN,SAN PEDRO GARZA GARCIA,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR",CARLOS MARTIN MONTEMAYOR DIRNBAUER,606.00,WGS 84,25,40,13.74,100,23,24.84,20/05/2013,180 DÍAS,20/11/2013,NOV,2013,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DEL NORTE, NUEVO LEON"
SP 1758,AERÓDROMO,PHU,PISTA HUACHINERA,SONORA,HUACHINERA,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO CONSTITUCIONAL DE HUACHINERA,"1,128.00",WGS 84,30,12,38.00,108,57,1.73,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,,2010,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE HERMOSILLO, SONORA"
HP 1759,HELIPUERTO,HDM,DIRECCIÓN DE SEGURIDAD PÚBLICA MUNICIPAL,BAJA CALIFORNIA,MEXICALI,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR","XIX H. AYUNTAMIENTO DE MEXICALI, B.C.",NO DISPONIBLE,NAD 27,32,36,34.00,115,28,39.00,14/12/2011,180 DÍAS,14/06/2012,JUN,2012,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE MEXICALI, BAJA CALIFORNIA"
HP 1760,HELIPUERTO,HEQ,COMPAÑÍA PERIODISTICA ESTO,GUERRERO,ACAPULCO,DIURNO,"ELEVADO, SERVICIO PARTICULAR","COMPAÑÍA PERIODISTICA ESTO, S.A. DE C.V.",67.70,WGS 84,16,51,5.70,99,51,21.10,06/12/2012,5 AÑOS,06/12/2017,DIC,2017,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE ACAPULCO, GUERRERO"
HP 1761,HELIPUERTO,HJR,JUAN MARÍA DE SALVATIERRA,BAJA CALIFORNIA SUR,LA PAZ,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR",INSTITUTO DE SERVICIOS DE SALUD DE BAJA CALIFORNIA SUR,18.55,WGS 84,24,6,31.80,110,19,11.29,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,,2010,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE LA PAZ, BAJA CALIFORNIA SUR"
SP 1762,AERÓDROMO,FSA,FRANCISCO SARABIA,DURANGO,DURANGO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","CLUB AERODEPORTES ALBATROS DE DURANGO, A.C.","1,900.00",WGS 84,23,55,47.10,104,34,48.90,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,NOV,2010,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
SP 1763,AERÓDROMO,RZZ,RODRÍGUEZ,SINALOA,AHOME,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",ROBERTO RODRÍGUEZ BAÑUELOS,18.00,WGS 84,26,19,4.35,109,1.00,46.30,01/10/2015,15 AÑOS,01/10/2030,OCT,2030,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE LOS MOCHIS, SINALOA"
SP 1764,AERÓDROMO,LCV,LAS CUEVAS,OAXACA,SANTIAGO AMOLTEPEC,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO DE SANTIAGO AMOLTEPEC,NO DISPONIBLE,WGS 84,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,PROYECTO,,PROYECTO,MAY,2011,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE OAXACA, OAXACA"
SP 1765,AERÓDROMO,BAH,BARRANCA HONDA,OAXACA,SANTIAGO AMOLTEPEC,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO DE SANTIAGO AMOLTEPEC,"3,800.00",,16,40,3.60,97,28.00,8.40,03/11/2010,180 DÍAS,03/05/2011,MAY,2011,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE OAXACA, OAXACA"
SP 1766,AERÓDROMO,PDC,PISTA DEL CENTRO,OAXACA,SANTIAGO AMOLTEPEC,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO DE SANTIAGO AMOLTEPEC,"5,300.00",,16,38,23.40,97,29.00,17.40,22/08/2011,180 DÍAS,22/02/2012,FEB,2012,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE OAXACA, OAXACA"
SP 1767,AERÓDROMO,LLG,LA LAGUNA,OAXACA,SANTA CRUZ ZENZONTEPEC,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO DE SANTA CRUZ ZENZONTEPEC,"3,650.00",,16,32,33.60,97,28.00,52.80,08/05/2012,180 DÍAS,08/11/2012,NOV,2012,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE OAXACA, OAXACA"
SP 1768,AERÓDROMO,SMY,SAN MATEO YUCUTINDOO,OAXACA,ZAPOTITLAN DEL RIO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO DE ZAPOTITLAN DEL RIO,"3,900.00",,16,44,6.00,97,29.00,29.00,22/08/2011,180 DÍAS,22/02/2012,FEB,2012,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE OAXACA, OAXACA"
SP 1769,AERÓDROMO,CRZ,EL CARRIZAL,OAXACA,SANTA CRUZ ZENZONTEPEC,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO DE SANTA CRUZ ZENZONTEPEC,"3,950.00",,16,31,20.90,97,26.00,0.00,22/08/2011,180 DÍAS,22/02/2012,FEB,2012,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE OAXACA, OAXACA"
SP 1770,AERÓDROMO,SJT,SAN JACINTO TLACOTEPEC,OAXACA,SAN JACINTO TLACOTEPEC,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO DE SAN JACINTO TLACOTEPEC,"3,700.00",,16,31,13.20,97,23.00,13.20,08/05/2012,180 DÍAS,08/11/2012,NOV,2012,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE OAXACA, OAXACA"
HP 1771,PLATAFORMA-HELIPUERTO,HBN,PLATAFORMA AUTOELEVABLE GRIJALVA,CAMPECHE,ZONDA DE CAMPECHE,DIURNO,"ELEVADO, SERVICIO PARTICULAR",PERFORADORA CENTRAL S.A. DE C.V.,0.00,WGS-84,19,2,26.71,92,14,47.60,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,,2011,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE CIUDAD DEL CARMEN, CAMPECHE"
HP 1772,PLATAFORMA-HELIPUERTO,HBO,PLATAFORMA AUTOELEVABLE TONALA,CAMPECHE,ZONDA DE CAMPECHE,DIURNO,"ELEVADO, SERVICIO PARTICULAR",PERFORADORA CENTRAL S.A. DE C.V.,0.00,WGS-84,19,26,27.59,92,5,34.07,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,,2011,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE CIUDAD DEL CARMEN, CAMPECHE"
HP 1773,PLATAFORMA-HELIPUERTO,HBP,PLATAFORMA AUTOELEVABLE PANUCO,CAMPECHE,ZONDA DE CAMPECHE,DIURNO,"ELEVADO, SERVICIO PARTICULAR",PERFORADORA CENTRAL S.A. DE C.V.,0.00,WGS-84,19,22,27.32,92,20,1.62,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,,2011,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE CIUDAD DEL CARMEN, CAMPECHE"
HP 1774,PLATAFORMA-HELIPUERTO,HBQ,PLATAFORMA AUTOELEVABLE TUXPAN,CAMPECHE,ZONDA DE CAMPECHE,DIURNO,"ELEVADO, SERVICIO PARTICULAR",PERFORADORA CENTRAL S.A. DE C.V.,0.00,WGS-84,19,30,23.59,92,0,0.36,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,,2011,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE CIUDAD DEL CARMEN, CAMPECHE"
HP 1775,HELIPUERTO,HKY,EDIFICIO TELCEL,CIUDAD DE MÉXICO,MIGUEL HIDALGO,DIURNO,"ELEVADO, SERVICIO PARTICULAR",INMUEBLES GENERAL S.A. DE C.V.,"2,360.00",WGS 84,19,26,29.35,99,12,12.50,01/08/2013,15 AÑOS,01/08/2028,AGO,2028,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
HP 1776,HELIPUERTO,HKX,EDIFICIO FALCON,CIUDAD DE MÉXICO,MIGUEL HIDALGO,DIURNO,"ELEVADO, SERVICIO PARTICULAR",INMUEBLES GENERAL S.A. DE C.V.,"2,319.00",WGS 84,19,26,30.12,99,12,16.55,01/08/2013,15 AÑOS,01/08/2028,AGO,2028,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
HP 1777,HELIPUERTO,HKW,EDIFICIO VIVIENDAS 1 Y 2,CIUDAD DE MÉXICO,MIGUEL HIDALGO,DIURNO,"ELEVADO, SERVICIO PARTICULAR",INMUEBLES GENERAL S.A. DE C.V.,PENDIENTE,WGS 84,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PROYECTO,,PROYECTO,ENE,2011,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
HP 1778,HELIPUERTO,HKZ,EDIFICIO ZURICH,CIUDAD DE MÉXICO,MIGUEL HIDALGO,DIURNO,"ELEVADO, SERVICIO PARTICULAR",INMUEBLES GENERAL S.A. DE C.V.,PENDIENTE,WGS 84,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PROYECTO,,PROYECTO,ENE,2011,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
HP 1779,HELIPUERTO,HHJ,TORRE EQUSS SUR,NUEVO LEÓN,MONTERREY,DIURNO,"ELEVADO, SERVICIO PARTICULAR",PEDRO VALENZUELA GARIBAY,629.00,WGS84,25,38,48.30,100,21,13.77,21/06/2017,180 DÍAS,21/12/2017,DIC,2017,SI,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE MONTERREY, NUEVO LEON"
HP 1780,HELIPUERTO,HHK,TORRE EQUSS NORTE,NUEVO LEÓN,MONTERREY,DIURNO,"ELEVADO, SERVICIO PARTICULAR",PEDRO VALENZUELA GARIBAY,629.00,WGS84,25,38,50.52,100,21,13.76,21/06/2017,180 DÍAS,21/12/2017,DIC,2017,SI,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE MONTERREY, NUEVO LEON"
HP 1781,HELIPUERTO,HNH,TORRE MOTOMEX,NUEVO LEÓN,MONTERREY,DIURNO,"ELEVADO, SERVICIO PARTICULAR",JAVIER MARTINEZ-ABREGO,NO DISPONIBLE,WGS84,25,40,16,100,19,3,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,,,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DEL NORTE, NUEVO LEON"
SP 1782,AERÓDROMO,LCT,LOS CUATES,NUEVO LEÓN,LAMPAZOS,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",EDUARDO GARCIA ALANIS,223.00,WGS 84,26,52,33.88,100,6,40.83,19/09/2014,15 AÑOS,19/09/2029,SEP,2029,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DEL NORTE, NUEVO LEON"
HP 1783,HELIPUERTO,HAH,HOSPITAL GENERAL AJUSCO MEDIO,CIUDAD DE MÉXICO,TLALPAN,DIURNO,"ELEVADO, SERVICIO PARTICULAR","SECRETARÍA DE SALUD, GOBIERNO DEL DISTRITO FEDERAL","2,619.00",WGS 84,19,16,20.60,99,12,27.70,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,JUL,2011,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
HP 1784,HELIPUERTO,HLB,GENERAL RAFAEL BUELNA TENORIO (ANTERIOR  MARIO LOPEZ VALDEZ),SINALOA,MOCORITO,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR","LA HUERTA DEL ABUELO, S.P.R. DE R.L.",78.00,WGS 84,25,29,9.55,107,55,34.20,31/03/2016,15 AÑOS,31/03/2031,MAR,2031,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE CULIACAN, SINALOA"
HP 1785,HELIPUERTO,HHG,CORPORATIVO 261,CIUDAD DE MÉXICO,ALVARO OBREGON,DIURNO,"ELEVADO, SERVICIO PARTICULAR",ING. JOSE CHACALO COHEN,"2,580.00",WGS 84,19,21,26.75,99,11,51.50,06/05/2014,15 AÑOS,06/05/2029,MAY,2029,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
SP 1786,AERÓDROMO,AHC,HUERTA CAIMANERO,SINALOA,NAVOLATO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","HUERTA CAIMANERO, S.P.R. DE R.L.",9.00,WGS 84,24,38,57.68,107,33,34.52,31/07/2015,15 AÑOS,31/07/2030,JUL,2030,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE CULIACAN, SINALOA"
HP 1787,HELIPUERTO,HGZ,CAR ONE GONZALITOS,NUEVO LEÓN,MONTERREY,DIURNO,"ELEVADO, SERVICIO PARTICULAR",ING. ABELARDO OSUNA MORALES,589.00,WGS 84,25,40,27.50,100,21,14.40,29/03/2016,15 AÑOS,29/03/2031,MAR,2031,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE MONTERREY, NUEVO LEON"
SP 1788,AERÓDROMO,TAR,TARACHI,SONORA,ARIVECHI,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","RESOURCE GRAYD DE MÉXICO, S.A. DE C.V.","1,220.00",WGS 84,28,48,26.19,108,55,48.78,13/03/2013,5 AÑOS,13/03/2018,MAR,2018,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE HERMOSILLO, SONORA"
SP 1789,AERÓDROMO,SAC,SAN ANTÓNIO,TABASCO,CUNDUACAN,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","PRODUCCIONES AGROPECUARIAS Y SERVICIOS DE LA CHONTALPA, S.A. DE C.V.",16.30,WGS 84,17,58,34.62,93,13,53.32,18/12/2015,180 DÍAS,18/06/2016,JUN,2016,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE VILLAHERMOSA, TABASCO"
